item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YOR140W	4932.YBL075C	activation	activation	t	t	268
4932.YOR140W	4932.YDL229W	activation	activation	t	t	268
4932.YOR140W	4932.YER103W	activation	activation	t	t	268
4932.YOR140W	4932.YHR064C	activation	activation	t	t	268
4932.YOR140W	4932.YIR019C	expression	inhibition	t	t	401
4932.YOR140W	4932.YJL162C	activation	activation	t	t	228
4932.YOR140W	4932.YJR097W	activation	activation	t	t	228
4932.YOR140W	4932.YLL024C	activation	activation	t	t	268
4932.YOR140W	4932.YMR161W	activation	activation	t	t	228
4932.YOR140W	4932.YMR186W	activation	activation	t	t	307
4932.YOR140W	4932.YNL007C	activation	activation	t	t	228
4932.YOR140W	4932.YNL209W	activation	activation	t	t	268
4932.YOR140W	4932.YPL240C	activation	activation	t	t	307
4932.YOR141C	4932.YBR234C	activation	activation	f	f	281
4932.YOR141C	4932.YDL240W	activation	activation	f	f	155
4932.YOR141C	4932.YIL062C	activation	activation	f	f	281
4932.YOR141C	4932.YKL013C	activation	activation	f	f	281
4932.YOR141C	4932.YLR370C	activation	activation	f	f	281
4932.YOR141C	4932.YNR035C	activation	activation	f	f	277
4932.YOR141C	4932.YOR122C	activation	activation	f	f	281
4932.YOR141C	4932.YOR181W	activation	activation	f	f	281
4932.YOR141C	4932.YOR257W	activation	activation	t	t	268
4932.YOR141C	4932.YPL242C	activation	activation	f	f	161
4932.YOR145C	4932.YBR034C	activation	activation	t	f	206
4932.YOR145C	4932.YBR181C	activation	activation	t	f	155
4932.YOR145C	4932.YCL031C	activation	activation	t	f	365
4932.YOR145C	4932.YCR047C	activation	activation	t	f	896
4932.YOR145C	4932.YDR087C	activation	activation	t	f	155
4932.YOR145C	4932.YDR324C	activation	activation	t	f	361
4932.YOR145C	4932.YDR398W	activation	activation	t	f	361
4932.YOR145C	4932.YDR412W	activation	activation	t	f	181
4932.YOR145C	4932.YER074W	activation	activation	t	f	155
4932.YOR145C	4932.YER123W	activation	activation	t	f	196
4932.YOR145C	4932.YGR090W	activation	activation	t	f	365
4932.YOR145C	4932.YGR095C	activation	activation	t	f	224
4932.YOR145C	4932.YGR159C	activation	activation	t	f	319
4932.YOR145C	4932.YHR135C	activation	activation	t	f	196
4932.YOR145C	4932.YIL069C	activation	activation	t	f	155
4932.YOR145C	4932.YJL050W	activation	activation	t	f	232
4932.YOR145C	4932.YJL069C	activation	activation	t	f	361
4932.YOR145C	4932.YJL109C	activation	activation	t	f	361
4932.YOR145C	4932.YLR264W	activation	activation	t	f	155
4932.YOR145C	4932.YLR441C	activation	activation	t	f	155
4932.YOR145C	4932.YML014W	activation	activation	t	f	200
4932.YOR145C	4932.YML063W	activation	activation	t	f	155
4932.YOR145C	4932.YMR049C	activation	activation	t	f	235
4932.YOR145C	4932.YMR093W	activation	activation	t	f	361
4932.YOR145C	4932.YNL096C	activation	activation	t	f	155
4932.YOR145C	4932.YNL154C	activation	activation	t	f	196
4932.YOR145C	4932.YNL175C	activation	activation	t	f	212
4932.YOR145C	4932.YOR001W	activation	activation	t	f	260
4932.YOR145C	4932.YOR096W	activation	activation	t	f	155
4932.YOR145C	4932.YOR167C	activation	activation	t	f	155
4932.YOR145C	4932.YOR287C	activation	activation	t	f	365
4932.YOR145C	4932.YPL043W	activation	activation	t	f	235
4932.YOR145C	4932.YPL090C	activation	activation	t	f	155
4932.YOR145C	4932.YPL126W	activation	activation	t	f	365
4932.YOR145C	4932.YPL204W	activation	activation	t	f	643
4932.YOR145C	4932.YPL211W	activation	activation	t	f	235
4932.YOR150W	4932.YBR025C	binding	activation	t	t	152
4932.YOR150W	4932.YGR210C	binding	activation	t	t	152
4932.YOR150W	4932.YHL014C	binding	activation	t	t	152
4932.YOR150W	4932.YOR001W	activation	activation	t	f	296
4932.YOR151C	4932.YBR154C	activation	activation	t	f	522
4932.YOR151C	4932.YBR154C	activation	activation	t	t	522
4932.YOR151C	4932.YBR154C	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YBR154C	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YDL140C	activation	activation	t	f	522
4932.YOR151C	4932.YDL140C	activation	activation	t	t	522
4932.YOR151C	4932.YDL140C	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YDL140C	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YDR228C	activation	activation	t	f	301
4932.YOR151C	4932.YDR404C	activation	activation	t	f	522
4932.YOR151C	4932.YDR404C	activation	activation	t	t	522
4932.YOR151C	4932.YDR404C	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YDR404C	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YGL070C	activation	activation	t	f	522
4932.YOR151C	4932.YGL070C	activation	activation	t	t	522
4932.YOR151C	4932.YGL070C	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YGL070C	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YGR005C	activation	activation	t	f	522
4932.YOR151C	4932.YGR005C	activation	activation	t	t	522
4932.YOR151C	4932.YGR005C	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YGR005C	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YGR063C	activation	activation	t	f	878
4932.YOR151C	4932.YGR186W	activation	activation	t	f	513
4932.YOR151C	4932.YGR186W	activation	activation	t	t	513
4932.YOR151C	4932.YGR186W	inhibition	inhibition	t	f	513
4932.YOR151C	4932.YGR186W	inhibition	inhibition	t	t	513
4932.YOR151C	4932.YHR143W-A	activation	activation	t	f	522
4932.YOR151C	4932.YHR143W-A	activation	activation	t	t	522
4932.YOR151C	4932.YHR143W-A	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YHR143W-A	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YIL021W	activation	activation	t	f	522
4932.YOR151C	4932.YIL021W	activation	activation	t	t	522
4932.YOR151C	4932.YIL021W	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YIL021W	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YJL140W	activation	activation	t	f	522
4932.YOR151C	4932.YJL140W	activation	activation	t	t	522
4932.YOR151C	4932.YJL140W	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YJL140W	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YML010W	activation	activation	t	f	878
4932.YOR151C	4932.YMR125W	activation	activation	t	f	214
4932.YOR151C	4932.YMR125W	activation	activation	t	t	214
4932.YOR151C	4932.YMR125W	inhibition	inhibition	t	f	214
4932.YOR151C	4932.YMR125W	inhibition	inhibition	t	t	214
4932.YOR151C	4932.YNL222W	activation	activation	t	f	225
4932.YOR151C	4932.YOL005C	activation	activation	t	f	353
4932.YOR151C	4932.YOL005C	activation	activation	t	t	353
4932.YOR151C	4932.YOL005C	inhibition	inhibition	t	f	353
4932.YOR151C	4932.YOL005C	inhibition	inhibition	t	t	353
4932.YOR151C	4932.YOR210W	activation	activation	t	f	522
4932.YOR151C	4932.YOR210W	activation	activation	t	t	522
4932.YOR151C	4932.YOR210W	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YOR210W	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YOR224C	activation	activation	t	f	522
4932.YOR151C	4932.YOR224C	activation	activation	t	t	522
4932.YOR151C	4932.YOR224C	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YOR224C	inhibition	inhibition	t	t	522
4932.YOR151C	4932.YPR187W	activation	activation	t	f	522
4932.YOR151C	4932.YPR187W	activation	activation	t	t	522
4932.YOR151C	4932.YPR187W	inhibition	inhibition	t	f	522
4932.YOR151C	4932.YPR187W	inhibition	inhibition	t	t	522
4932.YOR153W	4932.YAL005C	expression	inhibition	t	f	401
4932.YOR153W	4932.YGL013C	activation	activation	t	f	800
4932.YOR153W	4932.YGL013C	expression	inhibition	t	f	451
4932.YOR153W	4932.YOL051W	activation	activation	t	f	401
4932.YOR156C	4932.YDR510W	activation	activation	f	f	583
4932.YOR159C	4932.YDR155C	activation	activation	t	f	267
4932.YOR159C	4932.YER107C	activation	activation	t	f	175
4932.YOR159C	4932.YML078W	activation	activation	t	f	267
4932.YOR167C	4932.YBR034C	activation	activation	t	f	208
4932.YOR167C	4932.YBR181C	activation	activation	t	t	353
4932.YOR167C	4932.YBR189W	activation	activation	t	t	353
4932.YOR167C	4932.YBR251W	activation	activation	t	t	155
4932.YOR167C	4932.YCL059C	activation	activation	t	t	400
4932.YOR167C	4932.YCR031C	activation	activation	t	t	353
4932.YOR167C	4932.YCR047C	activation	activation	t	f	495
4932.YOR167C	4932.YCR057C	activation	activation	t	t	400
4932.YOR167C	4932.YDL014W	activation	activation	t	t	400
4932.YOR167C	4932.YDL148C	activation	activation	t	t	400
4932.YOR167C	4932.YDL153C	activation	activation	t	t	400
4932.YOR167C	4932.YDR316W	activation	activation	t	f	208
4932.YOR167C	4932.YDR324C	activation	activation	t	t	400
4932.YOR167C	4932.YDR339C	activation	activation	t	t	400
4932.YOR167C	4932.YDR449C	activation	activation	t	t	400
4932.YOR167C	4932.YEL026W	activation	activation	t	t	400
4932.YOR167C	4932.YER082C	activation	activation	t	t	400
4932.YOR167C	4932.YER175C	activation	activation	t	f	208
4932.YOR167C	4932.YGL123W	activation	activation	t	t	400
4932.YOR167C	4932.YHR088W	activation	activation	t	t	155
4932.YOR167C	4932.YHR148W	activation	activation	t	t	400
4932.YOR167C	4932.YHR209W	activation	activation	t	f	208
4932.YOR167C	4932.YJL069C	activation	activation	t	t	400
4932.YOR167C	4932.YJL109C	activation	activation	t	t	400
4932.YOR167C	4932.YJL191W	activation	activation	t	t	353
4932.YOR167C	4932.YJR002W	activation	activation	t	t	400
4932.YOR167C	4932.YKL099C	activation	activation	t	t	292
4932.YOR167C	4932.YLL011W	activation	activation	t	t	400
4932.YOR167C	4932.YLR129W	activation	activation	t	t	400
4932.YOR167C	4932.YLR186W	activation	activation	t	t	400
4932.YOR167C	4932.YLR197W	activation	activation	t	t	400
4932.YOR167C	4932.YLR222C	activation	activation	t	t	400
4932.YOR167C	4932.YLR409C	activation	activation	t	t	400
4932.YOR167C	4932.YML008C	activation	activation	t	f	208
4932.YOR167C	4932.YML014W	activation	activation	t	f	208
4932.YOR167C	4932.YML093W	activation	activation	t	t	353
4932.YOR167C	4932.YMR093W	activation	activation	t	t	400
4932.YOR167C	4932.YNL075W	activation	activation	t	t	400
4932.YOR167C	4932.YNL096C	activation	activation	t	t	353
4932.YOR167C	4932.YOL010W	activation	activation	t	t	400
4932.YOR167C	4932.YOR004W	activation	activation	t	t	155
4932.YOR167C	4932.YOR096W	activation	activation	t	t	353
4932.YOR167C	4932.YOR145C	activation	activation	t	t	155
4932.YOR167C	4932.YOR310C	activation	activation	t	t	400
4932.YOR167C	4932.YPL081W	activation	activation	t	t	353
4932.YOR167C	4932.YPL090C	activation	activation	t	t	353
4932.YOR167C	4932.YPL126W	activation	activation	t	t	400
4932.YOR167C	4932.YPL217C	activation	activation	t	t	400
4932.YOR167C	4932.YPR137W	activation	activation	t	t	400
4932.YOR168W	4932.YOR001W	activation	activation	t	f	234
4932.YOR171C	4932.YCL004W	activation	activation	f	f	194
4932.YOR171C	4932.YKR031C	activation	activation	f	f	229
4932.YOR178C	4932.YAL005C	expression	inhibition	t	f	800
4932.YOR178C	4932.YBR110W	activation	activation	f	f	153
4932.YOR178C	4932.YFR015C	activation	activation	f	f	175
4932.YOR178C	4932.YGL065C	activation	activation	f	f	153
4932.YOR178C	4932.YLL024C	expression	inhibition	t	f	800
4932.YOR178C	4932.YLR258W	activation	activation	f	f	175
4932.YOR178C	4932.YNL048W	activation	activation	f	f	153
4932.YOR178C	4932.YPL175W	activation	activation	f	f	153
4932.YOR179C	4932.YBL051C	activation	activation	t	f	254
4932.YOR179C	4932.YDL116W	activation	activation	t	f	172
4932.YOR179C	4932.YDR228C	activation	activation	t	f	313
4932.YOR179C	4932.YGL044C	activation	activation	t	f	353
4932.YOR179C	4932.YGR156W	activation	activation	t	f	254
4932.YOR179C	4932.YGR250C	activation	activation	t	f	254
4932.YOR179C	4932.YML010W	activation	activation	t	f	263
4932.YOR179C	4932.YMR061W	activation	activation	t	f	400
4932.YOR179C	4932.YNL222W	activation	activation	t	f	313
4932.YOR181W	4932.YAL048C	activation	activation	f	f	165
4932.YOR181W	4932.YBR164C	activation	activation	f	f	165
4932.YOR181W	4932.YBR234C	activation	activation	f	f	549
4932.YOR181W	4932.YBR234C	activation	activation	t	t	353
4932.YOR181W	4932.YCR027C	activation	activation	f	f	165
4932.YOR181W	4932.YDL029W	activation	activation	f	f	281
4932.YOR181W	4932.YDL029W	activation	activation	t	t	400
4932.YOR181W	4932.YDL137W	activation	activation	f	f	165
4932.YOR181W	4932.YDL192W	activation	activation	f	f	165
4932.YOR181W	4932.YER031C	activation	activation	f	f	165
4932.YOR181W	4932.YFL039C	activation	activation	f	f	905
4932.YOR181W	4932.YGL210W	activation	activation	f	f	165
4932.YOR181W	4932.YGR152C	activation	activation	f	f	165
4932.YOR181W	4932.YHR129C	activation	activation	f	f	503
4932.YOR181W	4932.YIL062C	activation	activation	f	f	707
4932.YOR181W	4932.YIL118W	activation	activation	f	f	394
4932.YOR181W	4932.YJL081C	activation	activation	f	f	281
4932.YOR181W	4932.YJR065C	activation	activation	f	f	281
4932.YOR181W	4932.YJR065C	activation	activation	t	t	329
4932.YOR181W	4932.YKL013C	activation	activation	f	f	712
4932.YOR181W	4932.YKL013C	activation	activation	t	t	400
4932.YOR181W	4932.YKR055W	activation	activation	f	f	394
4932.YOR181W	4932.YLR229C	activation	activation	f	f	905
4932.YOR181W	4932.YLR229C	activation	activation	t	f	311
4932.YOR181W	4932.YLR370C	activation	activation	f	f	702
4932.YOR181W	4932.YLR370C	activation	activation	t	t	400
4932.YOR181W	4932.YML064C	activation	activation	f	f	165
4932.YOR181W	4932.YMR033W	activation	activation	f	f	503
4932.YOR181W	4932.YNL090W	activation	activation	f	f	394
4932.YOR181W	4932.YNL098C	activation	activation	f	f	165
4932.YOR181W	4932.YNL180C	activation	activation	f	f	394
4932.YOR181W	4932.YNL304W	activation	activation	f	f	165
4932.YOR181W	4932.YNR035C	activation	activation	f	f	905
4932.YOR181W	4932.YNR035C	activation	activation	t	t	400
4932.YOR181W	4932.YOR094W	activation	activation	f	f	165
4932.YOR181W	4932.YOR101W	activation	activation	f	f	165
4932.YOR181W	4932.YOR141C	activation	activation	f	f	281
4932.YOR181W	4932.YOR262W	activation	activation	f	f	165
4932.YOR181W	4932.YPR034W	activation	activation	f	f	281
4932.YOR181W	4932.YPR165W	activation	activation	f	f	394
4932.YOR182C	4932.YPL237W	activation	activation	t	f	175
4932.YOR185C	4932.YAL020C	activation	activation	t	f	151
4932.YOR185C	4932.YDR002W	activation	activation	t	f	244
4932.YOR185C	4932.YDR155C	activation	activation	t	f	286
4932.YOR185C	4932.YGL097W	activation	activation	t	f	400
4932.YOR185C	4932.YIL115C	activation	activation	t	f	307
4932.YOR185C	4932.YJL041W	activation	activation	t	f	643
4932.YOR185C	4932.YLR077W	activation	activation	t	f	151
4932.YOR185C	4932.YLR335W	activation	activation	t	f	592
4932.YOR185C	4932.YLR347C	activation	activation	t	t	400
4932.YOR185C	4932.YML078W	activation	activation	t	f	286
4932.YOR185C	4932.YMR235C	activation	activation	t	f	400
4932.YOR185C	4932.YNL189W	activation	activation	t	t	288
4932.YOR185C	4932.YOR098C	activation	activation	t	f	325
4932.YOR191W	4932.YDL097C	activation	activation	t	t	202
4932.YOR195W	4932.YAL016W	inhibition	inhibition	f	f	800
4932.YOR195W	4932.YDL134C	inhibition	inhibition	f	f	800
4932.YOR195W	4932.YDL188C	inhibition	inhibition	f	f	800
4932.YOR195W	4932.YGL190C	inhibition	inhibition	f	f	800
4932.YOR195W	4932.YGR098C	activation	activation	f	f	800
4932.YOR204W	4932.YDL207W	activation	activation	t	f	152
4932.YOR204W	4932.YDR324C	activation	activation	t	f	153
4932.YOR204W	4932.YER107C	activation	activation	t	f	152
4932.YOR204W	4932.YGR090W	activation	activation	t	f	153
4932.YOR204W	4932.YGR103W	activation	activation	t	t	153
4932.YOR204W	4932.YGR119C	activation	activation	t	f	152
4932.YOR204W	4932.YJL041W	activation	activation	t	f	158
4932.YOR204W	4932.YJL069C	activation	activation	t	f	153
4932.YOR204W	4932.YJL109C	activation	activation	t	f	153
4932.YOR204W	4932.YKR082W	activation	activation	t	f	152
4932.YOR205C	4932.YGR103W	activation	activation	t	t	307
4932.YOR205C	4932.YHR085W	activation	activation	t	t	191
4932.YOR205C	4932.YMR049C	activation	activation	t	t	307
4932.YOR205C	4932.YOR272W	activation	activation	t	t	238
4932.YOR207C	4932.YBR154C	activation	activation	t	f	152
4932.YOR207C	4932.YBR154C	activation	activation	t	t	152
4932.YOR207C	4932.YBR154C	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YBR154C	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YGR005C	activation	activation	t	f	152
4932.YOR207C	4932.YGR005C	activation	activation	t	t	152
4932.YOR207C	4932.YGR005C	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YGR005C	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YGR063C	activation	activation	t	f	327
4932.YOR207C	4932.YGR186W	activation	activation	t	f	152
4932.YOR207C	4932.YGR186W	activation	activation	t	t	152
4932.YOR207C	4932.YGR186W	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YGR186W	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YHR143W-A	activation	activation	t	f	152
4932.YOR207C	4932.YHR143W-A	activation	activation	t	t	152
4932.YOR207C	4932.YHR143W-A	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YHR143W-A	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YJL140W	activation	activation	t	f	152
4932.YOR207C	4932.YJL140W	activation	activation	t	t	152
4932.YOR207C	4932.YJL140W	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YJL140W	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YML010W	activation	activation	t	f	327
4932.YOR207C	4932.YMR125W	activation	activation	t	f	152
4932.YOR207C	4932.YMR125W	activation	activation	t	t	152
4932.YOR207C	4932.YMR125W	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YMR125W	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YOR210W	activation	activation	t	f	152
4932.YOR207C	4932.YOR210W	activation	activation	t	t	152
4932.YOR207C	4932.YOR210W	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YOR210W	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YOR224C	activation	activation	t	f	152
4932.YOR207C	4932.YOR224C	activation	activation	t	t	152
4932.YOR207C	4932.YOR224C	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YOR224C	inhibition	inhibition	t	t	152
4932.YOR207C	4932.YPR187W	activation	activation	t	f	152
4932.YOR207C	4932.YPR187W	activation	activation	t	t	152
4932.YOR207C	4932.YPR187W	inhibition	inhibition	t	f	152
4932.YOR207C	4932.YPR187W	inhibition	inhibition	t	t	152
4932.YOR208W	4932.YAL017W	activation	activation	f	f	158
4932.YOR208W	4932.YAL017W	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YBL016W	inhibition	inhibition	f	f	887
4932.YOR208W	4932.YDL079C	activation	activation	f	f	158
4932.YOR208W	4932.YDL079C	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YDL159W	activation	activation	t	t	163
4932.YOR208W	4932.YGR040W	inhibition	inhibition	f	f	887
4932.YOR208W	4932.YGR136W	activation	activation	f	f	267
4932.YOR208W	4932.YGR136W	inhibition	inhibition	t	t	267
4932.YOR208W	4932.YHR030C	inhibition	inhibition	f	f	887
4932.YOR208W	4932.YHR079C	activation	activation	f	f	158
4932.YOR208W	4932.YHR079C	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YJL128C	activation	activation	t	t	163
4932.YOR208W	4932.YKL161C	inhibition	inhibition	f	f	461
4932.YOR208W	4932.YLR113W	inhibition	inhibition	f	f	887
4932.YOR208W	4932.YMR139W	activation	activation	f	f	158
4932.YOR208W	4932.YMR139W	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YNL307C	activation	activation	f	f	158
4932.YOR208W	4932.YNL307C	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YOL045W	activation	activation	f	f	158
4932.YOR208W	4932.YOL045W	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YOL128C	activation	activation	f	f	158
4932.YOR208W	4932.YOL128C	inhibition	inhibition	f	f	158
4932.YOR208W	4932.YOR231W	activation	activation	t	t	163
4932.YOR208W	4932.YPL140C	activation	activation	t	t	163
4932.YOR208W	4932.YPR054W	inhibition	inhibition	f	f	319
4932.YOR208W	4932.YPR154W	activation	activation	f	f	267
4932.YOR208W	4932.YPR154W	inhibition	inhibition	t	t	267
4932.YOR210W	4932.YBR154C	activation	activation	t	f	522
4932.YOR210W	4932.YBR154C	activation	activation	t	t	522
4932.YOR210W	4932.YBR154C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YBR154C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YDL140C	activation	activation	t	f	522
4932.YOR210W	4932.YDL140C	activation	activation	t	t	522
4932.YOR210W	4932.YDL140C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YDL140C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YDR404C	activation	activation	t	f	522
4932.YOR210W	4932.YDR404C	activation	activation	t	t	522
4932.YOR210W	4932.YDR404C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YDR404C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YGL070C	activation	activation	t	f	522
4932.YOR210W	4932.YGL070C	activation	activation	t	t	522
4932.YOR210W	4932.YGL070C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YGL070C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YGR005C	activation	activation	t	f	522
4932.YOR210W	4932.YGR005C	activation	activation	t	t	522
4932.YOR210W	4932.YGR005C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YGR005C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YGR063C	activation	activation	t	f	890
4932.YOR210W	4932.YGR186W	activation	activation	t	f	513
4932.YOR210W	4932.YGR186W	activation	activation	t	t	513
4932.YOR210W	4932.YGR186W	inhibition	inhibition	t	f	513
4932.YOR210W	4932.YGR186W	inhibition	inhibition	t	t	513
4932.YOR210W	4932.YHR143W-A	activation	activation	t	f	522
4932.YOR210W	4932.YHR143W-A	activation	activation	t	t	522
4932.YOR210W	4932.YHR143W-A	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YHR143W-A	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YIL021W	activation	activation	t	f	522
4932.YOR210W	4932.YIL021W	activation	activation	t	t	522
4932.YOR210W	4932.YIL021W	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YIL021W	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YJL140W	activation	activation	t	f	522
4932.YOR210W	4932.YJL140W	activation	activation	t	t	522
4932.YOR210W	4932.YJL140W	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YJL140W	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YKL144C	activation	activation	t	f	235
4932.YOR210W	4932.YKL144C	activation	activation	t	t	235
4932.YOR210W	4932.YKL144C	inhibition	inhibition	t	f	235
4932.YOR210W	4932.YKL144C	inhibition	inhibition	t	t	235
4932.YOR210W	4932.YML010W	activation	activation	t	f	890
4932.YOR210W	4932.YOL005C	activation	activation	t	f	353
4932.YOR210W	4932.YOL005C	activation	activation	t	t	353
4932.YOR210W	4932.YOL005C	inhibition	inhibition	t	f	353
4932.YOR210W	4932.YOL005C	inhibition	inhibition	t	t	353
4932.YOR210W	4932.YOR151C	activation	activation	t	f	522
4932.YOR210W	4932.YOR151C	activation	activation	t	t	522
4932.YOR210W	4932.YOR151C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YOR151C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YOR207C	activation	activation	t	f	152
4932.YOR210W	4932.YOR207C	activation	activation	t	t	152
4932.YOR210W	4932.YOR207C	inhibition	inhibition	t	f	152
4932.YOR210W	4932.YOR207C	inhibition	inhibition	t	t	152
4932.YOR210W	4932.YOR224C	activation	activation	t	f	522
4932.YOR210W	4932.YOR224C	activation	activation	t	t	522
4932.YOR210W	4932.YOR224C	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YOR224C	inhibition	inhibition	t	t	522
4932.YOR210W	4932.YPL178W	activation	activation	t	f	172
4932.YOR210W	4932.YPL178W	activation	activation	t	t	172
4932.YOR210W	4932.YPL178W	inhibition	inhibition	t	f	172
4932.YOR210W	4932.YPL178W	inhibition	inhibition	t	t	172
4932.YOR210W	4932.YPR010C	activation	activation	t	f	152
4932.YOR210W	4932.YPR010C	activation	activation	t	t	152
4932.YOR210W	4932.YPR010C	inhibition	inhibition	t	f	152
4932.YOR210W	4932.YPR010C	inhibition	inhibition	t	t	152
4932.YOR210W	4932.YPR110C	activation	activation	t	f	235
4932.YOR210W	4932.YPR110C	activation	activation	t	t	235
4932.YOR210W	4932.YPR110C	inhibition	inhibition	t	f	235
4932.YOR210W	4932.YPR110C	inhibition	inhibition	t	t	235
4932.YOR210W	4932.YPR187W	activation	activation	t	f	522
4932.YOR210W	4932.YPR187W	activation	activation	t	t	522
4932.YOR210W	4932.YPR187W	inhibition	inhibition	t	f	522
4932.YOR210W	4932.YPR187W	inhibition	inhibition	t	t	522
4932.YOR211C	4932.YAL010C	activation	activation	f	f	465
4932.YOR211C	4932.YBL037W	activation	activation	t	t	155
4932.YOR211C	4932.YGL219C	activation	activation	f	f	448
4932.YOR211C	4932.YIL065C	activation	activation	f	f	497
4932.YOR211C	4932.YLL006W	activation	activation	f	f	193
4932.YOR211C	4932.YOL062C	activation	activation	t	t	237
4932.YOR211C	4932.YPR049C	activation	activation	f	f	497
4932.YOR212W	4932.YAL048C	activation	activation	f	f	165
4932.YOR212W	4932.YBL016W	activation	activation	f	f	260
4932.YOR212W	4932.YBR164C	activation	activation	f	f	165
4932.YOR212W	4932.YCR027C	activation	activation	f	f	271
4932.YOR212W	4932.YDL137W	activation	activation	f	f	165
4932.YOR212W	4932.YDL192W	activation	activation	f	f	165
4932.YOR212W	4932.YDR477W	activation	activation	f	f	172
4932.YOR212W	4932.YER020W	activation	activation	t	t	457
4932.YOR212W	4932.YER031C	activation	activation	f	f	165
4932.YOR212W	4932.YGL210W	activation	activation	f	f	165
4932.YOR212W	4932.YGR040W	activation	activation	f	f	260
4932.YOR212W	4932.YGR152C	activation	activation	f	f	271
4932.YOR212W	4932.YGR217W	inhibition	inhibition	f	f	181
4932.YOR212W	4932.YHL007C	activation	activation	f	f	815
4932.YOR212W	4932.YHR005C	activation	activation	t	t	457
4932.YOR212W	4932.YHR030C	activation	activation	f	f	235
4932.YOR212W	4932.YIL033C	activation	activation	t	f	262
4932.YOR212W	4932.YIL118W	activation	activation	f	f	165
4932.YOR212W	4932.YJL005W	activation	activation	f	f	428
4932.YOR212W	4932.YJL005W	inhibition	inhibition	f	f	428
4932.YOR212W	4932.YJL157C	activation	activation	f	f	814
4932.YOR212W	4932.YJL164C	activation	activation	f	f	430
4932.YOR212W	4932.YKL161C	activation	activation	f	f	235
4932.YOR212W	4932.YKL166C	activation	activation	f	f	430
4932.YOR212W	4932.YKR055W	activation	activation	f	f	165
4932.YOR212W	4932.YLR113W	activation	activation	f	f	265
4932.YOR212W	4932.YLR229C	activation	activation	f	f	165
4932.YOR212W	4932.YLR229C	activation	activation	t	t	197
4932.YOR212W	4932.YLR452C	inhibition	inhibition	f	f	574
4932.YOR212W	4932.YML064C	activation	activation	f	f	165
